"","species_ID","species_name"
"25790",17218,"Phyllostomus hastatus"
"25792",42463,"Spermophilus armatus"
"25793",5826,"Ctenomys sociabilis"
"25794",9918,"Arabitragus jayakari"
"25795",3999,"Casinycteris argynnis"
"25796",7906,"Epomophorus wahlbergi"
"25800",11307,"Lariscus obscurus"
"25804",7907,"Epomops buettikoferi"
"25805",14386,"Neacomys guianae"
"25807",1912,"Apomys insignis"
"25809",7800,"Caryomys inez"
"25811",18711,"Pteronura brasiliensis"
"25812",41572,"Microcebus sambiranensis"
"25813",17567,"Platyrrhinus brachycephalus"
"25816",19836,"Saimiri oerstedii"
"25818",21462,"Taphozous nudiventris"
"25903",19809,"Saccostomus mearnsi"
"25904",14025,"Mustela africana"
"25908",18568,"Pseudomys johnsoni"
"25909",136639,"Cryptotis phillipsii"
"25910",15605,"Euryoryzomys macconnelli"
"25911",41643,"Nomascus hainanus"
"25912",40500,"Didelphis aurita"
"25914",16686,"Peromyscus polius"
"25915",41688,"Ursus arctos"
"26092",4649,"Chimarrogale sumatrana"
"26093",9119,"Gerbillus dunni"
"26094",13967,"Mus mahomet"
"26096",41646,"Ictonyx striatus"
"26098",19945,"Scapteromys tumidus"
"26099",14186,"Myotis oreias"
"26100",9673,"Hapalemur griseus"
"26106",20071,"Scotophilus nux"
"26109",39879,"Hylobates albibarbis"
"26110",12076,"Liomys salvini"
"26111",18125,"Presbytis comata"
"26115",12822,"Marmosops incanus"
"26116",136790,"Peropteryx trinitatis"
"26121",44856,"Pipistrellus savii"
"26146",15665,"Otopteropus cartilagonodus"
"26147",21155,"Sundasciurus hippurus"
"26150",16890,"Phascogale tapoatafa"
"26158",21178,"Sus bucculentus"
"26160",9097,"Gerbillus maghrebi"
"26161",136328,"Nephelomys meridensis"
"26162",18282,"Proechimys goeldii"
"26163",42626,"Microtus chrotorrhinus"
"26166",15546,"Orthogeomys cuniculus"
"26168",19867,"Salpingotus pallidus"
"26172",41613,"Herpestes ichneumon"
"26179",12647,"Macrotarsomys bastardi"
"26183",18714,"Pteropus aldabrensis"
"26187",39954,"Callicebus coimbrai"
"26188",6300,"Dasyurus maculatus"
"26193",272,"Acomys percivali"
"26194",17481,"Platacanthomys lasiurus"
"26196",40596,"Carpitalpa arendsi"
"26197",41704,"Poiana richardsonii"
"26199",16506,"Pelomys hopkinsi"
"26201",10600,"Hylopetes alboniger"
"26207",40604,"Erinaceus amurensis"
"26208",18759,"Pteropus seychellensis"
"26239",10219,"Lundomys molitor"
"26248",42647,"Pseudomys bolami"
"26250",8771,"Furipterus horrens"
"26254",13571,"Miniopterus tristis"
"26287",14744,"Neusticomys venezuelae"
"26289",11486,"Lemniscomys mittendorfi"
"26290",40543,"Sminthopsis gilberti"
"26292",5679,"Crossomys moncktoni"
"26293",7014,"Echiothrix leucura"
"26295",7672,"Emballonura beccarii"
"26308",21509,"Gerbilliscus afra"
"26310",136598,"Plecotus ognevi"
"26314",3748,"Canis simensis"
"26328",42587,"Tamiasciurus hudsonicus"
"26332",44698,"Lissonycteris angolensis"
"26334",41653,"Mustela altaica"
"26336",13209,"Mesechinus hughi"
"26339",136611,"Cynomops mexicanus"
"26345",40628,"Crocidura dolichura"
"26348",5560,"Crocidura canariensis"
"26354",14202,"Myotis sicarius"
"26355",44787,"Cistugo lesueuri"
"26357",41476,"Scaptochirus moschatus"
"26358",4768,"Chlorotalpa duthieae"
"26359",21157,"Sundasciurus juvencus"
"26361",41469,"Parascalops breweri"
"26362",14945,"Scotorepens orion"
"26365",18706,"Pteronotus gymnonotus"
"26366",271,"Acomys nesiotes"
"26367",29418,"Oligoryzomys stramineus"
"26368",9869,"Hemibelideus lemuroides"
"26370",17340,"Pipistrellus endoi"
"26382",2395,"Auliscomys boliviensis"
"26383",17324,"Falsistrellus affinis"
"26393",136294,"Mico melanurus"
"26395",9676,"Hapalemur alaotrensis"
"26396",5752,"Fukomys bocagei"
"26397",21492,"Tarsius syrichta"
"26405",19537,"Rhinolophus deckenii"
"26409",16678,"Peromyscus melanotis"
"26411",6410,"Dendrohyrax dorsalis"
"26414",11505,"Leontopithecus chrysopygus"
"26415",13234,"Mesomys hispidus"
"26416",136224,"Suncus aequatorius"
"26418",18276,"Proechimys canicollis"
"26419",16663,"Peromyscus gratus"
"26420",40039,"Miniopterus majori"
"26421",14813,"Niviventer brahma"
"26422",19496,"Rhinoceros unicornis"
"26433",40533,"Planigale gilesi"
"26434",62019,"Microgale taiva"
"26436",8548,"Felovia vae"
"26437",3753,"Canis adustus"
"26438",41564,"Callicebus lucifer"
"26439",4315,"Chaerephon nigeriae"
"26444",136631,"Rhinolophus shortridgei"
"26445",15917,"Palawanomys furvus"
"26446",16677,"Peromyscus melanophrys"
"26447",18293,"Proechimys oconnelli"
"26448",22046,"Tragelaphus buxtoni"
"26454",18280,"Proechimys decumanus"
"26455",19308,"Raphicerus campestris"
"26459",12895,"Maxomys hellwaldii"
"26460",18535,"Pseudois nayaur ssp. schaeferi"
"26461",3796,"Capra nubiana"
"26506",19685,"Rhogeessa tumida"
"26509",13402,"Micropteropus pusillus"
"26510",13935,"Muriculus imberbis"
"26514",13962,"Mus goundae"
"26515",14939,"Nycteris woodi"
"26516",4972,"Myodes centralis"
"26518",20070,"Scotophilus nigrita"
"26521",850,"Allactaga tetradactyla"
"26524",136673,"Melomys fulgens"
"26525",19350,"Rattus morotaiensis"
"26528",11387,"Leimacomys buettneri"
"26529",136685,"Pteropus rennelli"
"26530",13848,"Mops spurrelli"
"26533",5501,"Crateromys paulus"
"26534",10975,"Kerivoula intermedia"
"26541",40516,"Philander opossum"
"26544",136552,"Zaglossus bartoni"
"26548",41621,"Mungos mungo"
"26551",5704,"Crunomys celebensis"
"26552",9419,"Gracilinanus emiliae"
"26558",136263,"Lepilemur fleuretae"
"26559",857,"Allactaga major"
"26561",13842,"Mops mops"
"26564",13127,"Paramelomys moncktoni"
"26567",14935,"Nycteris nana"
"26571",4138,"Cephalophus callipygus"
"26572",17036,"Phodopus roborovskii"
"26573",42612,"Napaeozapus insignis"
"26576",6490,"Deomys ferrugineus"
"26578",21218,"Sylvisorex ollula"
"26579",17222,"Phyllotis bonariensis"
"26580",8327,"Eupleres goudotii"
"26586",22824,"Ursus thibetanus"
"26991",18727,"Pteropus griseus"
"27017",16725,"Petaurista xanthotis"
"27018",19595,"Rhinopithecus brelichi"
"27019",18654,"Ptenochirus minor"
"27025",41491,"Ptilocercus lowii"
"27037",6785,"Dolichotis patagonum"
"27038",21463,"Taphozous perforatus"
"27067",41401,"Sorex longirostris"
"27068",40611,"Hylomys suillus"
"27073",9917,"Nilgiritragus hylocrius"
"27091",10607,"Hylopetes spadiceus"
"27099",15246,"Oligoryzomys eliurus"
"27100",136289,"Ctenomys pilarensis"
"27101",42663,"Elephantulus rozeti"
"27102",12302,"Lontra canadensis"
"27115",136409,"Murina hilgendorfi"
"27122",6508,"Desmodilliscus braueri"
"27123",22089,"Triaenops furculus"
"27135",3575,"Callithrix kuhlii"
"27136",8823,"Galea flavidens"
"27137",10128,"Hipposideros diadema"
"27227",11161,"Lagorchestes conspicillatus"
"27231",5639,"Crocidura xantippe"
"27233",6265,"Dasyuroides byrnei"
"27234",14140,"Myotis albescens"
"27236",41550,"Callicebus modestus"
"27237",16852,"Phalanger rothschildi"
"27240",12702,"Malacomys cansdalei"
"27242",263,"Acomys cahirinus"
"27245",3037,"Bradypus tridactylus"
"27246",136688,"Notiosorex villai"
"27247",40623,"Crocidura pachyura"
"27251",41346,"Crocidura nigrofusca"
"27252",41296,"Sylvilagus aquaticus"
"27253",40536,"Planigale tenuirostris"
"27254",41479,"Talpa caeca"
"27255",12866,"Mastomys erythroleucus"
"27258",13947,"Murina suilla"
"27264",14184,"Myotis nesopolus"
"27268",15739,"Ovis orientalis"
"27343",42656,"Abrocoma bennettii"
"27344",858,"Allactaga severtzovi"
"27346",136334,"Abrocoma budini"
"27347",14110,"Myosorex schalleri"
"27348",14597,"Neotoma macrotis"
"27349",136519,"Notopteris neocaledonica"
"27350",2126,"Artibeus fimbriatus"
"27351",10593,"Hylomyscus aeta"
"27354",136672,"Brucepattersonius igniventris"
"27355",19807,"Saccopteryx leptura"
"27359",8758,"Funisciurus congicus"
"27360",44852,"Pipistrellus ariel"
"27364",5630,"Crocidura fumosa"
"27367",2828,"Blastocerus dichotomus"
"27382",39775,"Nomascus concolor"
"27394",136364,"Marmosops juninensis"
"27395",41763,"Equus ferus"
"27398",13325,"Microcebus myoxinus"
"27399",41410,"Sorex palustris"
"27406",40650,"Galagoides granti"
"27408",18146,"Prionailurus bengalensis"
"27423",40524,"Antechinus flavipes"
"27429",2641,"Batomys granti"
"27431",3600,"Callosciurus notatus"
"27473",40586,"Microgale cowani"
"27477",41553,"Callicebus discolor"
"27478",42670,"Mylomys dybowskii"
"27485",136297,"Tragulus kanchil"
"27530",136249,"Cratogeomys planiceps"
"27531",21148,"Suncus zeylanicus"
"27535",4421,"Chalinolobus nigrogriseus"
"27543",45069,"Otomys barbouri"
"27544",13646,"Molossus currentium"
"27546",16738,"Petinomys sagitta"
"27547",9153,"Gerbillus tarabuli"
"27548",29650,"Erinaceus europaeus"
"27555",4221,"Cercopithecus mitis"
"27600",20003,"Sciurus aestuans"
"27602",40765,"Nesoryzomys narboroughi"
"27603",41280,"Lepus europaeus"
"27622",42563,"Spermophilus spilosoma"
"27623",1808,"Aotus lemurinus"
"27624",41497,"Tupaia minor"
"27639",4334,"Chaetodipus intermedius"
"27640",6221,"Dactylomys dactylinus"
"27641",16,"Abrawayaomys ruschii"
"27642",18144,"Priodontes maximus"
"27643",12865,"Mastomys coucha"
"27646",13957,"Mus cervicolor"
"27654",21491,"Tarsius tarsier"
"27667",18095,"Potamogale velox"
"27669",136365,"Blarinella griselda"
"27671",15584,"Nephelomys albigularis"
"27674",136260,"Akodon mystax"
"27676",41285,"Lepus saxatilis"
"27677",10846,"Iomys sipora"
"27679",4660,"Chionomys roberti"
"27681",3811,"Capricornis crispus"
"27685",136605,"Cynomops paranus"
"27687",10749,"Hystrix brachyura"
"27694",17460,"Plagiodontia aedium"
"27698",21206,"Sylvilagus graysoni"
"27702",41302,"Sylvilagus bachmani"
"27703",11488,"Lemniscomys bellieri"
"27704",12552,"Macaca fuscata"
"27721",17331,"Pipistrellus cadornae"
"27724",12643,"Macroscelides proboscideus"
"27725",19454,"Rhagomys rufescens"
"27726",19612,"Rhipidomys mastacalis"
"27728",136774,"Scotophilus marovaza"
"27730",136546,"Abrocoma vaccarum"
"27731",40510,"Marmosa demerarae"
"27732",41312,"Tachyglossus aculeatus"
"27746",44863,"Myotis anjouanensis"
"27747",5500,"Crateromys schadenbergi"
"27748",13408,"Microryzomys minutus"
"27752",20483,"Spermophilus erythrogenys"
"27755",40036,"Tadarida latouchei"
"27761",40768,"Pearsonomys annectens"
"27762",6780,"Dobsonia viridis"
"27768",6019,"Cyclopes didactylus"
"27771",17367,"Falsistrellus tasmaniensis"
"27773",39835,"Semnopithecus dussumieri"
"27774",12557,"Macaca ochreata"
"27777",4659,"Chionomys nivalis"
"27795",136799,"Moschiola kathygre"
"27796",41588,"Vulpes zerda"
"27797",16740,"Petinomys vordermanni"
"27803",11487,"Lemniscomys barbarus"
"27806",14121,"Eospalax rothschildi"
"27807",62014,"Microgale gymnorhyncha"
"27810",14155,"Myotis dominicensis"
"27813",21311,"Tadarida teniotis"
"28002",136525,"Abrocoma shistacea"
"28003",44799,"Glauconycteris superba"
"28006",15131,"Oecomys bicolor"
"28009",17975,"Pongo pygmaeus"
"28211",29403,"Hylaeamys megacephalus"
"28213",40523,"Antechinus bellus"
"28216",5629,"Crocidura foxi"
"28217",7922,"Eptesicus diminutus"
"28219",201936,"Thylamys pusillus"
"28220",136467,"Melomys cooperae"
"28221",6801,"Dorcopsulus macleayi"
"28222",11621,"Lepilemur ruficaudatus"
"28223",14742,"Neusticomys oyapocki"
"28224",2785,"Bettongia penicillata"
"28236",42578,"Tamias rufus"
"28237",136646,"Pipistrellus raceyi"
"28240",136811,"Sorex veraecrucis"
"28241",5146,"Colobus vellerosus"
"28242",18717,"Pteropus argentatus"
"28244",136759,"Rhipidomys gardneri"
"28245",20012,"Sciurus ignitus"
"28247",41500,"Tupaia splendidula"
"28251",4335,"Chaetodipus nelsoni"
"28252",7112,"Elaphodus cephalophus"
"28254",14133,"Myotis myotis"
"28259",20486,"Spermophilus major"
"28263",136494,"Sturnira oporaphilum"
"28264",39916,"Alouatta guariba"
"28265",20067,"Scotophilus heathii"
"28268",2054,"Arctocebus calabarensis"
"28269",747,"Akodon molinae"
"28300",136367,"Abrocoma famatina"
"28301",15550,"Orthogeomys thaeleri"
"28302",4140,"Cephalophus jentinki"
"28307",14120,"Myospalax psilurus"
"28308",10594,"Hylomyscus alleni"
"28310",10120,"Hipposideros commersoni"
"28364",19819,"Saguinus leucopus"
"28365",5824,"Ctenomys saltarius"
"28366",19522,"Rhinolophus affinis"
"28388",4973,"Myodes glareolus"
"28411",41510,"Sminthopsis griseoventer"
"28415",9630,"Haeromys margarettae"
"28417",14590,"Neotoma mexicana"
"28418",136215,"Cratogeomys fulvescens"
"28419",16021,"Papio cynocephalus"
"28421",41584,"Callibella humilis"
"28422",14178,"Myotis macrotarsus"
"28447",20294,"Sminthopsis aitkeni"
"28449",13841,"Mops midas"
"28474",17368,"Pipistrellus tenuis"
"28497",6779,"Dobsonia moluccensis"
"28601",18705,"Pteronotus davyi"
"28609",13448,"Microtus nasarovi"
"28610",16074,"Paradipus ctenodactylus"
"28613",14159,"Myotis findleyi"
"28616",18365,"Prosciurillus weberi"
"28617",2353,"Atherurus africanus"
"28619",9452,"Grammomys caniceps"
"28621",136693,"Akodon reigi"
"28622",15189,"Olallamys albicauda"
"28624",15569,"Oryx leucoryx"
"28631",17326,"Pipistrellus angulatus"
"28653",18562,"Pseudomys desertor"
"28658",17176,"Phyllops falcatus"
"28661",19804,"Saccopteryx bilineata"
"28664",40020,"Cebus capucinus"
"28669",12074,"Liomys irroratus"
"28670",7950,"Equus grevyi"
"28680",136264,"Bullimus gamay"
"28681",14388,"Neacomys spinosus"
"28682",15004,"Nyctophilus gouldi"
"28686",14325,"Nannosciurus melanotis"
"28692",11037,"Kobus vardonii"
"28706",41386,"Sorex asper"
"28707",29667,"Sorex minutus"
"29126",23325,"Zyzomys argurus"
"29146",19319,"Rattus tawitawiensis"
"29147",39913,"Mico nigriceps"
"29148",136250,"Myotis davidii"
"29151",136400,"Phyllomys lundi"
"29152",15593,"Nephelomys devius"
"29153",22810,"Uropsilus soricipes"
"29155",41633,"Conepatus semistriatus"
"29158",14294,"Naemorhedus baileyi"
"29159",40585,"Trichosurus vulpecula"
"29184",41378,"Cryptotis squamipes"
"29185",15785,"Oxymycterus hispidus"
"29186",16737,"Petinomys lugens"
"29188",21495,"Tarsomys apoensis"
"29194",12655,"Macruromys elegans"
"29195",14134,"Myotis mystacinus"
"29257",40574,"Thylogale stigmatica"
"29261",5803,"Ctenomys dorsalis"
"29262",6222,"Dactylomys peruanus"
"29264",4321,"Chaerephon tomensis"
"29265",41308,"Lepus tolai"
"29266",42680,"Oreamnos americanus"
"29372",136225,"Graomys centralis"
"29373",18245,"Procolobus verus"
"29378",135458,"Talpa davidiana"
"29380",14707,"Nesoryzomys fernandinae"
"29381",18418,"Psammomys obesus"
"29386",2542,"Bandicota savilei"
"29388",22802,"Uromys hadrourus"
"29391",11634,"Leporillus conditor"
"29401",12570,"Macaca hecki"
"29402",16026,"Cratogeomys fumosus"
"29411",14258,"Mysateles prehensilis"
"29412",136608,"Sorex neomexicanus"
"29413",12653,"Macrotus waterhousii"
"29421",136632,"Rattus pococki"
"29422",136339,"Sorex ixtlanensis"
"29424",136563,"Juliomys rimofrons"
"29427",136194,"Natalus lanatus"
"29428",136319,"Tarsius lariang"
"29429",44915,"Graphiurus angolensis"
"29431",5086,"Coendou rothschildi"
"29433",746,"Akodon mimus"
"29434",14106,"Myosorex eisentrauti"
"29436",20021,"Sciurus sanborni"
"29437",13488,"Microtus arvalis"
"29448",17220,"Phyllotis amicus"
"29449",21510,"Gerbilliscus boehmi"
"29450",2131,"Artibeus hirsutus"
"29454",3322,"Bullimus bagobus"
"29463",40632,"Crocidura fulvastra"
"29464",4414,"Chalinolobus dwyeri"
"29465",16508,"Pelomys campanae"
"29468",6405,"Dendrogale melanura"
"29469",13880,"Mormopterus beccarii"
"29482",41474,"Scapanus orarius"
"29483",6286,"Dasyprocta prymnolopha"
"29484",39895,"Nomascus leucogenys"
"29508",44861,"Fukomys kafuensis"
"29509",15009,"Nyctophilus sherrini"
"29511",15006,"Nyctophilus howensis"
"29512",17347,"Pipistrellus lophurus"
"29513",21874,"Thylogale browni"
"29519",41455,"Nectogale elegans"
"29522",6820,"Dremomys everetti"
"29523",11138,"Laephotis wintoni"
"29525",136462,"Cryptotis obscura"
"29527",18275,"Proechimys brevicauda"
"29528",21793,"Thomasomys vestitus"
"29529",10161,"Hipposideros sorenseni"
"29530",136775,"Chibchanomys orcesi"
"29531",7801,"Eothenomys melanogaster"
"29534",44992,"Arvicanthis rufinus"
"29535",5610,"Crocidura nicobarica"
"29536",9564,"Gymnobelideus leadbeateri"
"29538",45060,"Mastomys awashensis"
"29539",42674,"Ochrotomys nuttalli"
"29540",13376,"Lampronycteris brachyotis"
"29544",136320,"Melomys talaudium"
"29546",2153,"Asellia patrizii"
"29549",21790,"Thomasomys rosalinda"
"29550",40580,"Petropseudes dahli"
"29557",136684,"Mirza zaza"
"29559",16971566,"Avahi mooreorum"
"29560",10278,"Hybomys basilii"
"29562",10551,"Hylobates muelleri"
"29565",13355,"Microgale thomasi"
"29568",136815,"Callicebus aureipalatii"
"29569",22771,"Uranomys ruddi"
"29570",17568,"Platyrrhinus chocoensis"
"29571",40015,"Procolobus gordonorum"
"29572",5512,"Madromys blanfordi"
"29574",12267,"Lonchophylla mordax"
"29575",21163,"Sundasciurus steerii"
"29579",19682,"Rhogeessa minutilla"
"29581",20475,"Spermophilus washingtoni"
"29584",16208,"Paraxerus lucifer"
"29585",2783,"Bettongia gaimardi"
"29587",23115,"Xenomys nelsoni"
"29588",40558,"Aepyprymnus rufescens"
"29589",12305,"Lontra provocax"
"29601",19536,"Rhinolophus darlingi"
"29606",13167,"Meriones rex"
"29607",136616,"Habromys schmidlyi"
"29608",136590,"Spermophilus taurensis"
"29609",15253,"Oligoryzomys nigripes"
"29610",20394,"Sorex sclateri"
"29612",3649,"Caluromys philander"
"29618",41013,"Equus quagga"
"29632",42451,"Ammospermophilus interpres"
"29633",18129,"Presbytis melalophos"
"29638",41695,"Civettictis civetta"
"29640",570,"Aethomys granti"
"29641",17353,"Pipistrellus nanulus"
"29644",12551,"Macaca fascicularis"
"29691",15616,"Aegialomys xanthaeolus"
"29692",40767,"Dryomys niethammeri"
"29693",6786,"Dolichotis salinicola"
"29694",7921,"Eptesicus dimissus"
"29696",14955,"Nyctimene cyclotis"
"29698",20334,"Solomys salamonis"
"29699",20037,"Scolomys ucayalensis"
"29700",23323,"Zygogeomys trichopus"
"29703",15661,"Otomys typus"
"29709",2857,"Necromys amoenus"
"29710",20956,"Sturnira magna"
"29711",136262,"Hylopetes platyurus"
"29713",12558,"Macaca radiata"
"29715",6280,"Dasyprocta cristata"
"29719",16777,"Petromyscus barbouri"
"29720",136545,"Cryptonanus agricolai"
"29721",136701,"Paramelomys gressitti"
"29722",3599,"Callosciurus nigrovittatus"
"29727",5827,"Ctenomys steinbachi"
"29728",62012,"Microgale drouhardi"
"29729",9678,"Hapalemur occidentalis"
"29730",136561,"Mimon cozumelae"
"29732",4248,"Cerdocyon thous"
"29737",7924,"Vespadelus finlaysoni"
"29740",12767,"Phataginus tricuspis"
"29742",16661,"Peromyscus furvus"
"29743",19526,"Rhinolophus bocharicus"
"29744",20195,"Sicista tianshanica"
"29746",4307,"Chaerephon bemmeleni"
"29749",8973,"Eudorcas rufifrons"
"29752",136336,"Oligoryzomys moojeni"
"29753",136751,"Isothrix negrensis"
"29754",4326,"Chaetodipus arenarius"
"29757",18364,"Prosciurillus murinus"
"29760",45200,"Myomyscus brockmani"
"29761",136826,"Ctenomys tulduco"
"29762",21312,"Tadarida aegyptiaca"
"29774",21379,"Tamiops macclellandii"
"29775",40567,"Macropus rufus"
"29776",40607,"Hemiechinus auritus"
"29781",6823,"Dremomys pyrrhomerus"
"29786",18294,"Proechimys roberti"
"29787",21382,"Tamiops swinhoei"
"29791",3602,"Callosciurus phayrei"
"29792",10543,"Hylobates agilis"
"29794",11035,"Kobus ellipsiprymnus"
"29801",14486,"Nelsonia goldmani"
"29803",21158,"Sundasciurus lowii"
"29812",42396,"Capreolus pygargus"
"29815",45088,"Gerbillus campestris"
"29832",17401,"Pithecheir parvus"
"29833",136709,"Lepilemur tymerlachsoni"
"29834",12594,"Macroglossus minimus"
"29993",12977,"Megaloglossus woermanni"
"29996",15452,"Leopardus jacobita"
"30000",2133,"Artibeus incomitatus"
"30001",19808,"Saccostomus campestris"
"30003",3616,"Calomys sorellus"
"30004",7750,"Enhydra lutris"
"30014",17317,"Pipistrellus pipistrellus"
"30051",41525,"Saguinus midas"
"30052",18508,"Pseudochirulus cinereus"
"30055",41413,"Sorex preblei"
"30056",136440,"Cerradomys andersoni"
"30057",19618,"Rhipidomys wetzeli"
"30058",136541,"Aethalops aequalis"
"30059",15330,"Onychogalea fraenata"
"30063",19799,"Saccolaimus flaviventris"
"30072",22803,"Uromys imperator"
"30073",41627,"Melogale personata"
"30075",761,"Akodon surdus"
"30076",136713,"Pronolagus saundersiae"
"30077",267,"Acomys kempi"
"30078",9459,"Grammomys minnae"
"30079",13343,"Microgale gracilis"
"30081",16735,"Petinomys genibarbis"
"30085",19538,"Rhinolophus denti"
"30088",40514,"Monodelphis domestica"
"30089",41467,"Mogera wogura"
